"gene","TF_family"
"TraesCS5D02G298600","NAC"
"TraesCS5D02G344100","NAC"
"TraesCS5D02G360700","NAC"
"TraesCS5D02G360800","NAC"
"TraesCS5D02G420800","NAC"
"TraesCS5D02G421000","NAC"
"TraesCS5D02G421100","NAC"
"TraesCS5D02G472600","NAC"
"TraesCS5D02G481200","NAC"
"TraesCS6A02G003800","NAC"
"TraesCS6A02G051700","NAC"
"TraesCS6A02G057400","NAC"
"TraesCS6A02G065600","NAC"
"TraesCS6A02G065700","NAC"
"TraesCS6A02G108300","NAC"
"TraesCS6A02G146100","NAC"
"TraesCS6A02G208900","NAC"
"TraesCS6A02G237900","NAC"
"TraesCS6A02G299500","NAC"
"TraesCS6A02G299600","NAC"
"TraesCS6A02G307200","NAC"
"TraesCS6A02G378500","NAC"
"TraesCS6A02G378600","NAC"
"TraesCS6A02G392900","NAC"
"TraesCS6A02G406700","NAC"
"TraesCS6B02G033000","NAC"
"TraesCS6B02G075200","NAC"
"TraesCS6B02G088700","NAC"
"TraesCS6B02G237900","NAC"
"TraesCS6B02G286200","NAC"
"TraesCS6B02G323600","NAC"
"TraesCS6B02G323700","NAC"
"TraesCS6B02G329200","NAC"
"TraesCS6B02G335700","NAC"
"TraesCS6B02G416300","NAC"
"TraesCS6B02G416400","NAC"
"TraesCS6B02G416500","NAC"
"TraesCS6B02G433100","NAC"
"TraesCS6B02G451300","NAC"
"TraesCS6D02G059300","NAC"
"TraesCS6D02G096300","NAC"
"TraesCS6D02G135400","NAC"
"TraesCS6D02G140200","NAC"
"TraesCS6D02G192400","NAC"
"TraesCS6D02G220600","NAC"
"TraesCS6D02G279400","NAC"
"TraesCS6D02G279500","NAC"
"TraesCS6D02G286300","NAC"
"TraesCS6D02G362800","NAC"
"TraesCS6D02G362900","NAC"
"TraesCS6D02G390200","NAC"
"TraesCS7A02G000300","NAC"
"TraesCS7A02G008800","NAC"
"TraesCS7A02G068000","NAC"
"TraesCS7A02G068200","NAC"
"TraesCS7A02G068300","NAC"
"TraesCS7A02G106300","NAC"
"TraesCS7A02G152500","NAC"
"TraesCS7A02G189200","NAC"
"TraesCS7A02G194700","NAC"
"TraesCS7A02G204300","NAC"
"TraesCS7A02G204700","NAC"
"TraesCS7A02G208200","NAC"
"TraesCS7A02G209100","NAC"
"TraesCS7A02G209200","NAC"
"TraesCS7A02G209300","NAC"
"TraesCS7A02G209400","NAC"
"TraesCS7A02G209500","NAC"
"TraesCS7A02G247600","NAC"
"TraesCS7A02G263100","NAC"
"TraesCS7A02G299600","NAC"
"TraesCS7A02G305200","NAC"
"TraesCS7A02G317100","NAC"
"TraesCS7A02G318500","NAC"
"TraesCS7A02G326000","NAC"
"TraesCS7A02G334800","NAC"
"TraesCS7A02G349500","NAC"
"TraesCS7A02G357500","NAC"
"TraesCS7A02G375300","NAC"
"TraesCS7A02G464100","NAC"
"TraesCS7A02G464800","NAC"
"TraesCS7A02G549000","NAC"
"TraesCS7A02G569100","NAC"
"TraesCS7A02G569300","NAC"
"TraesCS7B02G004900","NAC"
"TraesCS7B02G056300","NAC"
"TraesCS7B02G077700","NAC"
"TraesCS7B02G094000","NAC"
"TraesCS7B02G100300","NAC"
"TraesCS7B02G111300","NAC"
"TraesCS7B02G111400","NAC"
"TraesCS7B02G111500","NAC"
"TraesCS7B02G111900","NAC"
"TraesCS7B02G115400","NAC"
"TraesCS7B02G116200","NAC"
"TraesCS7B02G116300","NAC"
"TraesCS7B02G116400","NAC"
"TraesCS7B02G143900","NAC"
"TraesCS7B02G160900","NAC"
"TraesCS7B02G187600","NAC"
"TraesCS7B02G196900","NAC"
"TraesCS7B02G205600","NAC"
"TraesCS7B02G219400","NAC"
"TraesCS7B02G226600","NAC"
"TraesCS7B02G233300","NAC"
"TraesCS7B02G246300","NAC"
"TraesCS7B02G252100","NAC"
"TraesCS7B02G270300","NAC"
"TraesCS7B02G364600","NAC"
"TraesCS7B02G365300","NAC"
"TraesCS7B02G472200","NAC"
"TraesCS7B02G489500","NAC"
"TraesCS7B02G499400","NAC"
"TraesCS7D02G000200","NAC"
"TraesCS7D02G008500","NAC"
"TraesCS7D02G062100","NAC"
"TraesCS7D02G062300","NAC"
"TraesCS7D02G062400","NAC"
"TraesCS7D02G062600","NAC"
"TraesCS7D02G063300","NAC"
"TraesCS7D02G100400","NAC"
"TraesCS7D02G154200","NAC"
"TraesCS7D02G174400","NAC"
"TraesCS7D02G189900","NAC"
"TraesCS7D02G196300","NAC"
"TraesCS7D02G205200","NAC"
"TraesCS7D02G207400","NAC"
"TraesCS7D02G210600","NAC"
"TraesCS7D02G210900","NAC"
"TraesCS7D02G211300","NAC"
"TraesCS7D02G211400","NAC"
"TraesCS7D02G246100","NAC"
"TraesCS7D02G263800","NAC"
"TraesCS7D02G283800","NAC"
"TraesCS7D02G295100","NAC"
"TraesCS7D02G302000","NAC"
"TraesCS7D02G314000","NAC"
"TraesCS7D02G315100","NAC"
"TraesCS7D02G322700","NAC"
"TraesCS7D02G329200","NAC"
"TraesCS7D02G342300","NAC"
"TraesCS7D02G348100","NAC"
"TraesCS7D02G365200","NAC"
"TraesCS7D02G371800","NAC"
"TraesCS7D02G451700","NAC"
"TraesCS7D02G452500","NAC"
"TraesCS7D02G543400","NAC"
"TraesCS7D02G543500","NAC"
"TraesCSU02G119900","NAC"
"TraesCSU02G120000","NAC"
"TraesCSU02G135000","NAC"
"TraesCSU02G137200","NAC"
"TraesCSU02G174800","NAC"
"TraesCSU02G215800","NAC"
"TraesCSU02G230600","NAC"
"TraesCS1A02G068200","PLATZ"
"TraesCS1A02G192800","PLATZ"
"TraesCS1B02G086700","PLATZ"
"TraesCS1B02G207700","PLATZ"
"TraesCS1D02G069600","PLATZ"
"TraesCS1D02G196400","PLATZ"
"TraesCS2A02G448300","PLATZ"
"TraesCS2A02G496300","PLATZ"
"TraesCS2A02G496400","PLATZ"
"TraesCS2A02G496500","PLATZ"
"TraesCS2B02G469000","PLATZ"
"TraesCS2B02G524600","PLATZ"
"TraesCS2D02G447400","PLATZ"
"TraesCS2D02G496600","PLATZ"
"TraesCS2D02G496700","PLATZ"
"TraesCS3A02G497600","PLATZ"
"TraesCS3A02G497900","PLATZ"
"TraesCS3B02G560400","PLATZ"
"TraesCS3B02G560600","PLATZ"
"TraesCS3B02G561000","PLATZ"
"TraesCS3D02G505000","PLATZ"
"TraesCS3D02G505200","PLATZ"
"TraesCS6A02G145200","PLATZ"
"TraesCS6A02G156600","PLATZ"
"TraesCS6A02G168400","PLATZ"
"TraesCS6A02G248200","PLATZ"
"TraesCS6A02G264400","PLATZ"
"TraesCS6B02G173400","PLATZ"
"TraesCS6B02G196100","PLATZ"
"TraesCS6B02G276500","PLATZ"
"TraesCS6B02G291400","PLATZ"
"TraesCS6D02G134200","PLATZ"
"TraesCS6D02G146600","PLATZ"
"TraesCS6D02G157400","PLATZ"
"TraesCS6D02G157500","PLATZ"
"TraesCS6D02G230300","PLATZ"
"TraesCS6D02G250500","PLATZ"
"TraesCS7A02G281000","PLATZ"
"TraesCS7A02G394800","PLATZ"
"TraesCS7A02G479100","PLATZ"
"TraesCS7B02G180100","PLATZ"
"TraesCS7B02G296800","PLATZ"
"TraesCS7B02G381500","PLATZ"
"TraesCS7D02G279600","PLATZ"
"TraesCS7D02G390300","PLATZ"
"TraesCS7D02G466400","PLATZ"
"TraesCS4A02G200200","Pseudo ARR-B"
"TraesCSU02G199500","Pseudo ARR-B"
"TraesCSU02G221500","Pseudo ARR-B"
"TraesCS2A02G081900","Pseudo ARR-B"
"TraesCS2D02G079600","Pseudo ARR-B"
"TraesCS4A02G105300","Pseudo ARR-B"
"TraesCS4B02G115100","Pseudo ARR-B"
"TraesCS4B02G198700","Pseudo ARR-B"
"TraesCS4D02G112800","Pseudo ARR-B"
"TraesCS4D02G199600","Pseudo ARR-B"
"TraesCS5A02G320300","Pseudo ARR-B"
"TraesCS5B02G320500","Pseudo ARR-B"
"TraesCS5D02G326200","Pseudo ARR-B"
"TraesCS6A02G227900","Pseudo ARR-B"
"TraesCS6B02G253900","Pseudo ARR-B"
"TraesCS6D02G207100","Pseudo ARR-B"
"TraesCSU02G196100","Pseudo ARR-B"
"TraesCS4A02G143200","RB"
"TraesCS4B02G162200","RB"
"TraesCS4D02G159600","RB"
"TraesCS7A02G264800","RB"
"TraesCS7B02G162700","RB"
"TraesCS7D02G265600","RB"
"TraesCS6B02G130800","RWP-RK"
"TraesCS2A02G352400","RWP-RK"
"TraesCS2A02G404400","RWP-RK"
"TraesCS2A02G404500","RWP-RK"
"TraesCS2B02G370400","RWP-RK"
"TraesCS2B02G422300","RWP-RK"
"TraesCS2B02G422400","RWP-RK"
"TraesCS2D02G350400","RWP-RK"
"TraesCS2D02G401300","RWP-RK"
"TraesCS2D02G401400","RWP-RK"
"TraesCS3A02G159600","RWP-RK"
"TraesCS3A02G167700","RWP-RK"
"TraesCS3B02G190300","RWP-RK"
"TraesCS3B02G198700","RWP-RK"
"TraesCS3D02G166900","RWP-RK"
"TraesCS3D02G173800","RWP-RK"
"TraesCS4A02G230700","RWP-RK"
"TraesCS4B02G085200","RWP-RK"
"TraesCS4B02G325500","RWP-RK"
"TraesCS4D02G083200","RWP-RK"
"TraesCS4D02G322400","RWP-RK"
"TraesCS5A02G349500","RWP-RK"
"TraesCS5A02G497800","RWP-RK"
"TraesCS5B02G350900","RWP-RK"
"TraesCS5D02G355900","RWP-RK"
"TraesCS6A02G102400","RWP-RK"
"TraesCS6A02G307500","RWP-RK"
"TraesCS6A02G307600","RWP-RK"
"TraesCS6B02G336100","RWP-RK"
"TraesCS6B02G336200","RWP-RK"
"TraesCS6D02G091000","RWP-RK"
"TraesCS6D02G286800","RWP-RK"
"TraesCS7A02G135900","RWP-RK"
"TraesCS7A02G188400","RWP-RK"
"TraesCS7A02G497400","RWP-RK"
"TraesCS7D02G189500","RWP-RK"
"TraesCS2A02G292700","S1Fa-like"
"TraesCS2B02G309100","S1Fa-like"
"TraesCS2D02G290500","S1Fa-like"
"TraesCS4D02G332700","SBP"
"TraesCS1A02G255300","SBP"
"TraesCS1B02G266100","SBP"
"TraesCS1D02G254700","SBP"
"TraesCS2A02G232400","SBP"
"TraesCS2A02G413900","SBP"
"TraesCS2A02G502300","SBP"
"TraesCS2B02G250900","SBP"
"TraesCS2B02G432700","SBP"
"TraesCS2B02G530400","SBP"
"TraesCS2D02G232800","SBP"
"TraesCS2D02G410700","SBP"
"TraesCS2D02G502900","SBP"
"TraesCS3A02G432500","SBP"
"TraesCS3B02G468400","SBP"
"TraesCS3D02G425800","SBP"
"TraesCS4A02G359500","SBP"
"TraesCS5A02G265900","SBP"
"TraesCS5A02G286700","SBP"
"TraesCS5B02G265600","SBP"
"TraesCS5B02G286000","SBP"
"TraesCS5B02G512800","SBP"
"TraesCS5D02G273900","SBP"
"TraesCS5D02G294400","SBP"
"TraesCS5D02G513300","SBP"
"TraesCS6A02G110100","SBP"
"TraesCS6A02G152000","SBP"
"TraesCS6A02G155300","SBP"
"TraesCS6B02G138400","SBP"
"TraesCS6B02G180300","SBP"
"TraesCS6B02G183400","SBP"
"TraesCS6D02G098500","SBP"
"TraesCS6D02G142100","SBP"
"TraesCS6D02G145200","SBP"
"TraesCS7A02G208000","SBP"
"TraesCS7A02G246500","SBP"
"TraesCS7A02G249100","SBP"
"TraesCS7A02G260500","SBP"
"TraesCS7A02G494800","SBP"
"TraesCS7A02G494900","SBP"
"TraesCS7A02G495000","SBP"
"TraesCS7A02G495100","SBP"
"TraesCS7B02G115200","SBP"
"TraesCS7B02G142200","SBP"
"TraesCS7B02G144900","SBP"
"TraesCS7B02G158500","SBP"
"TraesCS7B02G402200","SBP"
"TraesCS7B02G402300","SBP"
"TraesCS7B02G402400","SBP"
"TraesCS7D02G210400","SBP"
"TraesCS7D02G245200","SBP"
"TraesCS7D02G248000","SBP"
"TraesCS7D02G261500","SBP"
"TraesCS7D02G482200","SBP"
"TraesCS7D02G482300","SBP"
"TraesCS7D02G482400","SBP"
"TraesCS7D02G482500","SBP"
"TraesCS4A02G157100","Sigma70-like"
"TraesCS4D02G154500","Sigma70-like"
"TraesCS1A02G426700","Sigma70-like"
"TraesCS1A02G431600","Sigma70-like"
"TraesCS1B02G461600","Sigma70-like"
"TraesCS1B02G467100","Sigma70-like"
"TraesCS1D02G436500","Sigma70-like"
"TraesCS1D02G440900","Sigma70-like"
"TraesCS4A02G095200","Sigma70-like"
"TraesCS4A02G315700","Sigma70-like"
"TraesCS4B02G163500","Sigma70-like"
"TraesCS4B02G209300","Sigma70-like"
"TraesCS4D02G210000","Sigma70-like"
"TraesCS5B02G563800","Sigma70-like"
"TraesCS5D02G551200","Sigma70-like"
"TraesCS7A02G297900","Sigma70-like"
"TraesCS7B02G184800","Sigma70-like"
"TraesCS7D02G292000","Sigma70-like"
"TraesCS2A02G077800","Sir2"
"TraesCS2B02G092700","Sir2"
"TraesCS2D02G075800","Sir2"
"TraesCS5A02G114700","Sir2"
"TraesCS5D02G124700","Sir2"
"TraesCSU02G136000","Sir2"
"TraesCS1A02G241400","SRS"
"TraesCS1B02G253200","SRS"
"TraesCS1D02G241300","SRS"
"TraesCS3A02G491500","SRS"
"TraesCS3B02G552400","SRS"
"TraesCS3D02G497300","SRS"
"TraesCS5A02G319200","SRS"
"TraesCS5B02G319600","SRS"
"TraesCS5D02G325400","SRS"
"TraesCS7A02G270900","SRS"
"TraesCS7A02G406300","SRS"
"TraesCS7B02G169200","SRS"
"TraesCS7B02G306300","SRS"
"TraesCS7D02G271400","SRS"
"TraesCS7D02G400000","SRS"
"TraesCS2A02G039500","TAZ"
"TraesCS2A02G323000","TAZ"
"TraesCS2A02G323200","TAZ"
"TraesCS2B02G052300","TAZ"
"TraesCS2B02G359400","TAZ"
"TraesCS2B02G359600","TAZ"
"TraesCS2D02G339900","TAZ"
"TraesCS3A02G400400","TAZ"
"TraesCS3A02G413600","TAZ"
"TraesCS3A02G413700","TAZ"
"TraesCS3B02G433400","TAZ"
"TraesCS3B02G448000","TAZ"
"TraesCS3B02G448100","TAZ"
"TraesCS3D02G408000","TAZ"
"TraesCS3D02G408100","TAZ"
"TraesCS6A02G107300","TAZ"
"TraesCS6B02G135800","TAZ"
"TraesCS6D02G095400","TAZ"
"TraesCS7A02G414500","TAZ"
"TraesCS7B02G314400","TAZ"
"TraesCS7D02G407600","TAZ"
"TraesCS5A02G425100","tify"
"TraesCS5B02G427100","tify"
"TraesCS5D02G433500","tify"
"TraesCS2A02G169300","tify"
"TraesCS2A02G286700","tify"
"TraesCS2A02G506500","tify"
"TraesCS2B02G195600","tify"
"TraesCS2B02G264000","tify"
"TraesCS2B02G303600","tify"
"TraesCS2B02G534800","tify"
"TraesCS2D02G176800","tify"
"TraesCS2D02G251700","tify"
"TraesCS2D02G285300","tify"
"TraesCS2D02G507200","tify"
"TraesCS4A02G007800","tify"
"TraesCS4A02G007900","tify"
"TraesCS4A02G008000","tify"
"TraesCS4A02G249400","tify"
"TraesCS4A02G285900","tify"
"TraesCS4B02G065300","tify"
"TraesCS4B02G296900","tify"
"TraesCS4B02G297000","tify"
"TraesCS4B02G297100","tify"
"TraesCS4B02G364700","tify"
"TraesCS4D02G064200","tify"
"TraesCS4D02G295800","tify"
"TraesCS4D02G295900","tify"
"TraesCS4D02G296000","tify"
"TraesCS5A02G204900","tify"
"TraesCS5A02G212800","tify"
"TraesCS5A02G533000","tify"
"TraesCS5A02G533100","tify"
"TraesCS5B02G203400","tify"
"TraesCS5B02G211000","tify"
"TraesCS5D02G211200","tify"
"TraesCS5D02G219300","tify"
"TraesCS6A02G118800","tify"
"TraesCS6A02G293800","tify"
"TraesCS6B02G146800","tify"
"TraesCS6B02G324300","tify"
"TraesCS6D02G108700","tify"
"TraesCS6D02G274700","tify"
"TraesCS7A02G201100","tify"
"TraesCS7A02G201200","tify"
"TraesCS7A02G201300","tify"
"TraesCS7A02G201400","tify"
"TraesCS7A02G201500","tify"
"TraesCS7A02G201600","tify"
"TraesCS7A02G422900","tify"
"TraesCS7A02G423100","tify"
"TraesCS7B02G107700","tify"
"TraesCS7B02G107800","tify"
"TraesCS7B02G107900","tify"
"TraesCS7B02G108000","tify"
"TraesCS7B02G108200","tify"
"TraesCS7B02G108300","tify"
"TraesCS7B02G108400","tify"
"TraesCS7B02G108500","tify"
"TraesCS7B02G323600","tify"
"TraesCS7D02G204200","tify"
"TraesCS7D02G204300","tify"
"TraesCS7D02G204400","tify"
"TraesCS7D02G204500","tify"
"TraesCS7D02G204600","tify"
"TraesCS7D02G204700","tify"
"TraesCS7D02G416000","tify"
"TraesCSU02G139000","tify"
"TraesCSU02G139100","tify"
"TraesCS1A02G273100","TUB"
"TraesCS1A02G333900","TUB"
"TraesCS1B02G282900","TUB"
"TraesCS1B02G347200","TUB"
"TraesCS1D02G273200","TUB"
"TraesCS1D02G336400","TUB"
"TraesCS2A02G120900","TUB"
"TraesCS2A02G574000","TUB"
"TraesCS2B02G141800","TUB"
"TraesCS2B02G613800","TUB"
"TraesCS2D02G122900","TUB"
"TraesCS2D02G584900","TUB"
"TraesCS3A02G270800","TUB"
"TraesCS3A02G378300","TUB"
"TraesCS3B02G304600","TUB"
"TraesCS3B02G411000","TUB"
"TraesCS3D02G270500","TUB"
"TraesCS3D02G371600","TUB"
"TraesCS4A02G140800","TUB"
"TraesCS4A02G209000","TUB"
"TraesCS4B02G112600","TUB"
"TraesCS4B02G166400","TUB"
"TraesCS4D02G110100","TUB"
"TraesCS4D02G164200","TUB"
"TraesCS5A02G124100","TUB"
"TraesCS5B02G123800","TUB"
"TraesCS5D02G132000","TUB"
"TraesCS6A02G149400","TUB"
"TraesCS6A02G272800","TUB"
"TraesCS6B02G177300","TUB"
"TraesCS6B02G300200","TUB"
"TraesCS6D02G138700","TUB"
"TraesCS6D02G252800","TUB"
"TraesCS7A02G326400","TUB"
"TraesCS7B02G227000","TUB"
"TraesCS7D02G323100","TUB"
"TraesCS3A02G317100","ULT"
"TraesCS3B02G349300","ULT"
"TraesCS3D02G314100","ULT"
"TraesCS3B02G326500","VOZ"
"TraesCS1A02G335900","VOZ"
"TraesCS1B02G349200","VOZ"
"TraesCS1D02G338300","VOZ"
"TraesCS3A02G291900","VOZ"
"TraesCS3D02G291600","VOZ"
"TraesCS4A02G395700","Whirly"
"TraesCS6A02G131700","Whirly"
"TraesCS6B02G160100","Whirly"
"TraesCS6D02G121500","Whirly"
"TraesCS7A02G095300","Whirly"
"TraesCS7D02G091500","Whirly"
"TraesCS1A02G421900","WRKY"
"TraesCS1B02G453300","WRKY"
"TraesCS2A02G021400","WRKY"
"TraesCS2B02G289000","WRKY"
"TraesCS2D02G051500","WRKY"
"TraesCS4A02G135000","WRKY"
"TraesCS5A02G344300","WRKY"
"TraesCS7A02G096200","WRKY"
"TraesCS7A02G096400","WRKY"
"TraesCS1A02G070400","WRKY"
"TraesCS1A02G197400","WRKY"
"TraesCS1A02G298600","WRKY"
"TraesCS1A02G300900","WRKY"
"TraesCS1A02G301000","WRKY"
"TraesCS1A02G301100","WRKY"
"TraesCS1A02G301200","WRKY"
"TraesCS1A02G348600","WRKY"
"TraesCS1A02G358100","WRKY"
"TraesCS1A02G358400","WRKY"
"TraesCS1A02G401800","WRKY"
"TraesCS1A02G410500","WRKY"
"TraesCS1A02G410600","WRKY"
"TraesCS1A02G410700","WRKY"
"TraesCS1A02G421800","WRKY"
"TraesCS1B02G088900","WRKY"
"TraesCS1B02G212000","WRKY"
"TraesCS1B02G243100","WRKY"
"TraesCS1B02G308200","WRKY"
"TraesCS1B02G310900","WRKY"
"TraesCS1B02G311000","WRKY"
"TraesCS1B02G363200","WRKY"
"TraesCS1B02G374700","WRKY"
"TraesCS1B02G374900","WRKY"
"TraesCS1B02G434300","WRKY"
"TraesCS1B02G440300","WRKY"
"TraesCS1B02G440500","WRKY"
"TraesCS1B02G440600","WRKY"
"TraesCS1B02G440700","WRKY"
"TraesCS1B02G453200","WRKY"
"TraesCS1B02G455000","WRKY"
"TraesCS1D02G072900","WRKY"
"TraesCS1D02G122400","WRKY"
"TraesCS1D02G200900","WRKY"
"TraesCS1D02G292700","WRKY"
"TraesCS1D02G300300","WRKY"
"TraesCS1D02G300400","WRKY"
"TraesCS1D02G300500","WRKY"
"TraesCS1D02G300600","WRKY"
"TraesCS1D02G300700","WRKY"
"TraesCS1D02G300900","WRKY"
"TraesCS1D02G351600","WRKY"
"TraesCS1D02G362900","WRKY"
"TraesCS1D02G363300","WRKY"
"TraesCS1D02G412500","WRKY"
"TraesCS1D02G418000","WRKY"
"TraesCS1D02G418400","WRKY"
"TraesCS1D02G418500","WRKY"
"TraesCS1D02G418600","WRKY"
"TraesCS1D02G429800","WRKY"
"TraesCS1D02G429900","WRKY"
"TraesCS1D02G430000","WRKY"
"TraesCS1D02G431600","WRKY"
"TraesCS2A02G011000","WRKY"
"TraesCS2A02G019300","WRKY"
"TraesCS2A02G043600","WRKY"
"TraesCS2A02G043700","WRKY"
"TraesCS2A02G043800","WRKY"
"TraesCS2A02G052100","WRKY"
"TraesCS2A02G104800","WRKY"
"TraesCS2A02G104900","WRKY"
"TraesCS2A02G161500","WRKY"
"TraesCS2A02G182700","WRKY"
"TraesCS2A02G189700","WRKY"
"TraesCS2A02G261900","WRKY"
"TraesCS2A02G270200","WRKY"
"TraesCS2A02G330500","WRKY"
"TraesCS2A02G392100","WRKY"
"TraesCS2A02G433000","WRKY"
"TraesCS2A02G443800","WRKY"
"TraesCS2A02G489500","WRKY"
"TraesCS2A02G497400","WRKY"
"TraesCS2B02G010500","WRKY"
"TraesCS2B02G056300","WRKY"
"TraesCS2B02G056400","WRKY"
"TraesCS2B02G121800","WRKY"
"TraesCS2B02G121900","WRKY"
"TraesCS2B02G187500","WRKY"
"TraesCS2B02G209200","WRKY"
"TraesCS2B02G217400","WRKY"
"TraesCS2B02G280300","WRKY"
"TraesCS2B02G351600","WRKY"
"TraesCS2B02G410400","WRKY"
"TraesCS2B02G454300","WRKY"
"TraesCS2B02G465000","WRKY"
"TraesCS2B02G517400","WRKY"
"TraesCS2D02G011700","WRKY"
"TraesCS2D02G042700","WRKY"
"TraesCS2D02G051000","WRKY"
"TraesCS2D02G104500","WRKY"
"TraesCS2D02G104600","WRKY"
"TraesCS2D02G104700","WRKY"
"TraesCS2D02G168600","WRKY"
"TraesCS2D02G190500","WRKY"
"TraesCS2D02G198100","WRKY"
"TraesCS2D02G262100","WRKY"
"TraesCS2D02G269200","WRKY"
"TraesCS2D02G332300","WRKY"
"TraesCS2D02G390200","WRKY"
"TraesCS2D02G431000","WRKY"
"TraesCS2D02G443000","WRKY"
"TraesCS2D02G489700","WRKY"
"TraesCS2D02G497600","WRKY"
"TraesCS2D02G497700","WRKY"
"TraesCS3A02G111200","WRKY"
"TraesCS3A02G116200","WRKY"
"TraesCS3A02G167200","WRKY"
"TraesCS3A02G209800","WRKY"
"TraesCS3A02G228600","WRKY"
"TraesCS3A02G229300","WRKY"
"TraesCS3A02G242500","WRKY"
"TraesCS3A02G248700","WRKY"
"TraesCS3A02G280400","WRKY"
"TraesCS3A02G281900","WRKY"
"TraesCS3A02G289700","WRKY"
"TraesCS3A02G343000","WRKY"
"TraesCS3A02G343100","WRKY"
"TraesCS3A02G343500","WRKY"
"TraesCS3A02G343600","WRKY"
"TraesCS3A02G343700","WRKY"
"TraesCS3A02G343900","WRKY"
"TraesCS3A02G347500","WRKY"
"TraesCS3A02G360900","WRKY"
"TraesCS3A02G527300","WRKY"
"TraesCS3B02G129900","WRKY"
"TraesCS3B02G130000","WRKY"
"TraesCS3B02G135300","WRKY"
"TraesCS3B02G199000","WRKY"
"TraesCS3B02G240200","WRKY"
"TraesCS3B02G255400","WRKY"
"TraesCS3B02G256000","WRKY"
"TraesCS3B02G270500","WRKY"
"TraesCS3B02G277300","WRKY"
"TraesCS3B02G315600","WRKY"
"TraesCS3B02G324400","WRKY"
"TraesCS3B02G375200","WRKY"
"TraesCS3B02G375300","WRKY"
"TraesCS3B02G375600","WRKY"
"TraesCS3B02G375700","WRKY"
"TraesCS3B02G375800","WRKY"
"TraesCS3B02G379200","WRKY"
"TraesCS3B02G393300","WRKY"
"TraesCS3B02G595800","WRKY"
"TraesCS3D02G029100","WRKY"
"TraesCS3D02G113200","WRKY"
"TraesCS3D02G113300","WRKY"
"TraesCS3D02G118100","WRKY"
"TraesCS3D02G173300","WRKY"
"TraesCS3D02G212700","WRKY"
"TraesCS3D02G226300","WRKY"
"TraesCS3D02G227400","WRKY"
"TraesCS3D02G238300","WRKY"
"TraesCS3D02G242500","WRKY"
"TraesCS3D02G248500","WRKY"
"TraesCS3D02G280200","WRKY"
"TraesCS3D02G281900","WRKY"
"TraesCS3D02G289500","WRKY"
"TraesCS3D02G337000","WRKY"
"TraesCS3D02G337100","WRKY"
"TraesCS3D02G337300","WRKY"
"TraesCS3D02G337400","WRKY"
"TraesCS3D02G337500","WRKY"
"TraesCS3D02G337600","WRKY"
"TraesCS3D02G341100","WRKY"
"TraesCS3D02G354700","WRKY"
"TraesCS3D02G532800","WRKY"
"TraesCS4A02G128100","WRKY"
"TraesCS4A02G162500","WRKY"
"TraesCS4A02G193600","WRKY"
"TraesCS4A02G246000","WRKY"
"TraesCS4A02G320800","WRKY"
"TraesCS4A02G396200","WRKY"
"TraesCS4A02G396300","WRKY"
"TraesCS4A02G396400","WRKY"
"TraesCS4B02G069500","WRKY"
"TraesCS4B02G121500","WRKY"
"TraesCS4B02G165900","WRKY"
"TraesCS4B02G170100","WRKY"
"TraesCS4B02G176700","WRKY"
"TraesCS4D02G014100","WRKY"
"TraesCS4D02G068200","WRKY"
"TraesCS4D02G119700","WRKY"
"TraesCS4D02G151700","WRKY"
"TraesCS4D02G172200","WRKY"
"TraesCS4D02G178400","WRKY"
"TraesCS4D02G320000","WRKY"
"TraesCS4D02G320200","WRKY"
"TraesCS5A02G059100","WRKY"
"TraesCS5A02G060200","WRKY"
"TraesCS5A02G104900","WRKY"
"TraesCS5A02G146500","WRKY"
"TraesCS5A02G146600","WRKY"
"TraesCS5A02G146700","WRKY"
"TraesCS5A02G156700","WRKY"
"TraesCS5A02G185600","WRKY"
"TraesCS5A02G185700","WRKY"
"TraesCS5A02G225500","WRKY"
"TraesCS5A02G225600","WRKY"
"TraesCS5A02G258100","WRKY"
"TraesCS5A02G344100","WRKY"
"TraesCS5A02G373100","WRKY"
"TraesCS5A02G381000","WRKY"
"TraesCS5A02G395100","WRKY"
"TraesCS5A02G396800","WRKY"
"TraesCS5A02G443600","WRKY"
"TraesCS5A02G495800","WRKY"
"TraesCS5B02G066400","WRKY"
"TraesCS5B02G108500","WRKY"
"TraesCS5B02G145300","WRKY"
"TraesCS5B02G145400","WRKY"
"TraesCS5B02G145500","WRKY"
"TraesCS5B02G154900","WRKY"
"TraesCS5B02G183700","WRKY"
"TraesCS5B02G183800","WRKY"
"TraesCS5B02G224000","WRKY"
"TraesCS5B02G224100","WRKY"
"TraesCS5B02G257300","WRKY"
"TraesCS5B02G375100","WRKY"
"TraesCS5B02G384600","WRKY"
"TraesCS5B02G399900","WRKY"
"TraesCS5B02G401800","WRKY"
"TraesCS5B02G558100","WRKY"
"TraesCS5D02G070700","WRKY"
"TraesCS5D02G071800","WRKY"
"TraesCS5D02G116100","WRKY"
"TraesCS5D02G145600","WRKY"
"TraesCS5D02G145700","WRKY"
"TraesCS5D02G145800","WRKY"
"TraesCS5D02G162100","WRKY"
"TraesCS5D02G190700","WRKY"
"TraesCS5D02G190800","WRKY"
"TraesCS5D02G232700","WRKY"
"TraesCS5D02G232800","WRKY"
"TraesCS5D02G232900","WRKY"
"TraesCS5D02G266300","WRKY"
